0.,15.957569928197291,17.04563205762414,15.905546723565584,20.03953508604706,42.794961345775754,23.686358764784742,30.634023183388337,54.63807079135315,79.98396470553703,100.13059600244469,19.131834048387354,37.06386480515,84.05551996079348,107.07883273031429,106.3539462696091,91.6902386533,111.77316383037825,104.37619563505714,117.41458911935,0.,0.,0.,118.085710798,0.,0.,0.,0.,102.26667277,81.4000396729,0.,0.,0.,22.490692899389874,69.31153879409231,24.69075631209098,26.24585816643662,50.34405086187037,22.134523265682027,114.33332861039999,22.832872565070968,0.,0.,0.,0.,0.,0.,52.6000022888,0.,0.,0.,0.,29.8749947548,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,41.41385726565,0.,63.9999923706,35.1999988556,0.,0.,0.
15.957569928197291,0.,0.,30.413998775475,15.546561509539506,39.97951783187541,17.877114461193315,48.66770743020652,53.09359919833301,68.16067445639601,102.33528497480832,39.14000263214,65.74001083376,90.5999798245,0.,108.11997985844,94.24688243865,111.90035913051429,105.475003814525,120.62394428249999,0.,0.,0.,122.650009155,0.,0.,0.,0.,0.,0.,0.,0.,0.,32.80124476664616,102.399993896,47.67692243136923,40.874837209145646,64.3999938965,24.7999973297,119.933310191,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
17.04563205762414,0.,0.,14.674130122807208,45.522225556533336,73.4799987793,17.097955276024546,20.505891471274076,57.6000175476,78.2666524251,0.,21.4333368937,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,44.202784326341664,50.32713723823913,0.,54.899995803799996,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
15.905546723565584,30.413998775475,14.674130122807208,0.,29.00754084066359,52.97623933362258,16.610483680630477,23.18202450666844,54.93427687351132,78.48712508259412,95.08042896660433,15.589057691971506,33.33291714468355,76.19494666408406,104.13258140642,99.33333841973332,98.66667683933333,110.36333147683125,122.000076294,105.4293252744,0.,0.,0.,0.,0.,0.,0.,0.,108.599945068,0.,94.8000335693,0.,0.,28.412187694977774,71.0187661648,18.852859366875297,27.339226865033982,39.00256364774847,16.41007069016358,116.57138487498332,14.000002861,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,13.733325004566666,0.,0.,147.199859619,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,54.2000083923,23.253337033599998,0.,0.,15.7333310445,0.,0.,24.86666997275
20.03953508604706,15.546561509539506,45.522225556533336,29.00754084066359,0.,18.038190232002922,26.406523673819247,36.033856714128525,35.19886404608122,39.46246866936203,88.34998173180833,26.044094276510155,28.745062807418787,79.04369814841667,97.04998694522222,62.435246691024005,69.27683804179911,93.40164201102499,90.85073029885358,98.59366261318064,0.,111.47777981233332,121.290936557,100.57156580508463,123.13331349666666,136.099945068,0.,0.,0.,0.,80.6000061035,0.,0.,23.10749706014757,47.6000026703,23.47212242348523,30.911864701526316,48.49473862899474,32.67463791334782,96.14697006691817,0.,0.,0.,0.,0.,60.9000053406,72.40001678465,63.20000330606666,0.,0.,0.,0.,31.5000066757,50.9999885559,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,63.4000015259,0.,51.11461915234616,74.8000259399,0.,0.,0.,0.,0.
42.794961345775754,39.97951783187541,73.4799987793,52.97623933362258,18.038190232002922,0.,27.885103054774884,34.18817346752106,23.14852505303439,20.06744229696736,72.20286283466604,36.97941276972093,29.503879997534497,46.05513542728254,71.27394445914074,29.64988744175394,47.69137664912051,70.26001045914228,69.01804730303223,76.92839996556818,0.,93.69499511719,98.36271791570769,81.33022984738462,95.06728840797692,94.1333367484,0.,0.,93.16668955483334,0.,65.77985530428333,73.8000335693,61.87619745166666,17.28320179997478,33.67460540797369,22.269022203432502,21.678878946052745,32.20341230503612,39.94166564941666,67.90498816362644,53.57030595721364,0.,0.,0.,0.,0.,0.,71.4000320435,0.,63.600013732899995,0.,0.,0.,33.366668542225,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.66666666653335,49.88555874295555,0.,0.,0.,0.,0.,0.
23.686358764784742,17.877114461193315,17.097955276024546,16.610483680630477,26.406523673819247,27.885103054774884,0.,23.836402815288494,27.496423385067374,51.12982013809904,77.10202251832652,23.12528454219223,26.173583180329626,70.45399460985372,97.79617706932501,75.73641965714563,70.72584283064492,90.17418447282358,88.28599560197068,98.45347417326056,99.0999984741,118.56644214275002,118.19730092380001,103.0583113128,0.,112.299995422,0.,0.,124.21433476,0.,122.200042725,0.,67.3999862671,25.554095199068115,57.93662985422,27.64633324741043,37.91709533892207,48.578635881310944,41.53006281461527,86.56923059314617,64.39996910095,0.,0.,0.,0.,0.,81.9999923706,80.9999847412,0.,71.3200073242,0.,0.,35.425005912775,35.58788120386363,0.,0.,0.,0.,0.,0.,119.799987793,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,57.9999961853,55.53327494124515,0.,0.,43.2000045776,105.200027466,0.,0.
30.634023183388337,48.66770743020652,20.505891471274076,23.18202450666844,36.033856714128525,34.18817346752106,23.836402815288494,0.,26.84232265919249,32.51352015025774,33.19280073930775,24.783919535232002,19.48876820332034,29.922728857232773,58.57126261388333,44.890691829212756,64.80280084318353,63.5056591437532,84.13553080356428,67.49554591772657,0.,0.,0.,124.49998855599999,0.,0.,0.,0.,106.200012207,0.,91.1999740601,0.,0.,35.22607672304125,44.22890782591642,26.676239481618072,41.27935183936085,51.16136385399226,52.726664824704756,72.79618629114412,68.55001068115,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,38.399995803833335,45.09999465945,0.,117.399940491,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,63.3999938965,61.8000221252,54.55333315531,0.,0.,0.,0.,0.,0.
54.63807079135315,53.09359919833301,57.6000175476,54.93427687351132,35.19886404608122,23.14852505303439,27.496423385067374,26.84232265919249,0.,22.968099669985914,40.73460479178711,42.90142282867664,24.55673722644564,28.351096028050904,66.7301580035619,32.89657003500534,40.87981344843772,56.696090530043115,61.868802903700846,67.35585439377415,78.325017929075,81.74444707224444,89.15454841424761,74.09229871657037,84.55132382505555,93.2000045776,0.,0.,82.8000411987,0.,67.66665903726667,47.4333381653,0.,23.336207460164935,32.48705999084067,20.66121766278682,27.59445819840423,37.42739841644273,0.,57.059123418896256,50.75779800415667,0.,0.,0.,0.,0.,0.,0.,0.,65.3999557495,0.,0.,0.,35.609093232599996,42.7000045776,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,49.366662574545465,0.,0.,0.,0.,0.,0.
79.98396470553703,68.16067445639601,78.2666524251,78.48712508259412,39.46246866936203,20.06744229696736,51.12982013809904,32.51352015025774,22.968099669985914,0.,16.78736351379695,67.43933473354349,42.27785984891838,24.749643762675884,49.09567749861084,22.913527324434504,34.28568510103028,35.42367279402729,52.23911460731603,47.97992871664402,75.233340581225,81.11657725168946,86.97265992205,72.75301399178218,81.5447656290069,88.1142850602857,0.,0.,83.7000083923,100.200027466,55.84239293659047,55.349203948390475,36.915835611037494,25.95035513406033,37.401823088714316,26.830994975486792,36.04954868647113,44.41607304542723,58.8000068665,61.993764877176886,57.37668533107399,142.600006104,0.,0.,0.,0.,0.,0.,0.,73.0000076294,0.,15.233345667550001,0.,47.5999965668,39.600000381499996,78.9667154946,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,59.56666564943333,68.1700263977,77.3999938965,0.,0.,0.,0.,77.9999847412
